Year,Date,CPI component,pct_change
2007,2007-02-01,Personal care,90
2007,2007-02-01,Personal effects n.e.c.,77.4
2007,2007-02-01,Social protection,75.2
2007,2007-02-01,Insurance,62.5
2007,2007-02-01,Financial services n.e.c.,113.1
2007,2007-02-01,Other services nec,81.5
2007,2007-03-01,Cpi index 00: all items,81.4
2007,2007-03-01,Food,75.6
2007,2007-03-01,Non-alcoholic beverages,77
2007,2007-03-01,Alcoholic beverages,82.1
2007,2007-03-01,Tobacco,57.1
2007,2007-03-01,Clothing,112.3
2007,2007-03-01,Footwear including repairs,113.1
2007,2007-03-01,Actual rents for housing,80.7
2007,2007-03-01,Regular maintenance and repair of the dwelling,80.3
2007,2007-03-01,Water supply and misc. services for the dwelling,71.6
2007,2007-03-01,"Electricity, gas and other fuels",66.3
2007,2007-03-01,"Furniture, furnishings and carpets",88.5
2007,2007-03-01,Household textiles,95.1
2007,2007-03-01,"Household appliances, fitting and repairs",89.3
2007,2007-03-01,"Glassware, tableware and household utensils",84.5
2007,2007-03-01,Tools and equipment for house and garden,75.5
2007,2007-03-01,Goods and services for routine maintenance,79.4
2007,2007-03-01,Medical products appliances and equipment,90.2
2007,2007-03-01,Out-patient services:,84
2007,2007-03-01,Hospital services,65.9
2007,2007-03-01,Purchase of vehicles,98.4
2007,2007-03-01,Operation of personal transport equipment,78.3
2007,2007-03-01,Transport services,56
2007,2007-03-01,Postal services,50.6
2007,2007-03-01,Audio-visual equipment and related products,207.8
2007,2007-03-01,Other major durables for recreation and culture,79.9
2007,2007-03-01,Other recreational items and equipment gardens & pets,99.8
2007,2007-03-01,Recreational and cultural services,74.5
2007,2007-03-01,"Books, newspapers and stationery",75.8
2007,2007-03-01,Package holiday,77.5
2007,2007-03-01,Cpi index 10.4 tertiary education,NA
2007,2007-03-01,Catering services,77.6
2007,2007-03-01,Accommodation services,83.8
2007,2007-03-01,Personal care,90.7
2007,2007-03-01,Personal effects n.e.c.,77.6
2007,2007-03-01,Social protection,75.3
2007,2007-03-01,Insurance,62.5
2007,2007-03-01,Financial services n.e.c.,113.4
2007,2007-03-01,Other services nec,81.5
2007,2007-04-01,Cpi index 00: all items,81.6
2007,2007-04-01,Food,75.7
2007,2007-04-01,Non-alcoholic beverages,77.4
2007,2007-04-01,Alcoholic beverages,82.2
2007,2007-04-01,Tobacco,58.3
2007,2007-04-01,Clothing,113.4
2007,2007-04-01,Footwear including repairs,114.1
2007,2007-04-01,Actual rents for housing,81.8
2007,2007-04-01,Regular maintenance and repair of the dwelling,80.5
2007,2007-04-01,Water supply and misc. services for the dwelling,76.3
2007,2007-04-01,"Electricity, gas and other fuels",65.2
2007,2007-04-01,"Furniture, furnishings and carpets",83.6
2007,2007-04-01,Household textiles,94.9
2007,2007-04-01,"Household appliances, fitting and repairs",89.6
2007,2007-04-01,"Glassware, tableware and household utensils",85.1
2007,2007-04-01,Tools and equipment for house and garden,75.9
2007,2007-04-01,Goods and services for routine maintenance,79.8
2007,2007-04-01,Medical products appliances and equipment,90.7
2007,2007-04-01,Out-patient services:,84.1
2007,2007-04-01,Hospital services,66.6
2007,2007-04-01,Purchase of vehicles,98.4
2007,2007-04-01,Operation of personal transport equipment,79.8
2007,2007-04-01,Transport services,57.1
2007,2007-04-01,Postal services,53.8
2007,2007-04-01,Audio-visual equipment and related products,204.8
2007,2007-04-01,Other major durables for recreation and culture,80.2
2007,2007-04-01,Other recreational items and equipment gardens & pets,99.5
2007,2007-04-01,Recreational and cultural services,75.9
2007,2007-04-01,"Books, newspapers and stationery",75.7
2007,2007-04-01,Package holiday,77.4
2007,2007-04-01,Cpi index 10.4 tertiary education,NA
2007,2007-04-01,Catering services,78.1
2007,2007-04-01,Accommodation services,84.4
2007,2007-04-01,Personal care,91
2007,2007-04-01,Personal effects n.e.c.,78.2
2007,2007-04-01,Social protection,75.7
2007,2007-04-01,Insurance,62.5
2007,2007-04-01,Financial services n.e.c.,111.2
2007,2007-04-01,Other services nec,80.7
2007,2007-05-01,Cpi index 00: all items,81.8
2007,2007-05-01,Food,76
2007,2007-05-01,Non-alcoholic beverages,78.3
2007,2007-05-01,Alcoholic beverages,81.9
2007,2007-05-01,Tobacco,58.4
2007,2007-05-01,Clothing,113.3
2007,2007-05-01,Footwear including repairs,115.1
2007,2007-05-01,Actual rents for housing,81.9
2007,2007-05-01,Regular maintenance and repair of the dwelling,80.6
2007,2007-05-01,Water supply and misc. services for the dwelling,76.3
2007,2007-05-01,"Electricity, gas and other fuels",63.9
2007,2007-05-01,"Furniture, furnishings and carpets",85.7
2007,2007-05-01,Household textiles,95.4
2007,2007-05-01,"Household appliances, fitting and repairs",89.6
2007,2007-05-01,"Glassware, tableware and household utensils",85.6
2007,2007-05-01,Tools and equipment for house and garden,75.7
2007,2007-05-01,Goods and services for routine maintenance,79.8
2007,2007-05-01,Medical products appliances and equipment,90.8
2007,2007-05-01,Out-patient services:,85.1
2007,2007-05-01,Hospital services,66.7
2007,2007-05-01,Purchase of vehicles,98.5
2007,2007-05-01,Operation of personal transport equipment,81.2
2007,2007-05-01,Transport services,58.9
2007,2007-05-01,Postal services,53.8
2007,2007-05-01,Audio-visual equipment and related products,203.8
2007,2007-05-01,Other major durables for recreation and culture,80.2
2007,2007-05-01,Other recreational items and equipment gardens & pets,98.7
2007,2007-05-01,Recreational and cultural services,75.9
2007,2007-05-01,"Books, newspapers and stationery",75.9
2007,2007-05-01,Package holiday,77.3
2007,2007-05-01,Cpi index 10.4 tertiary education,NA
2007,2007-05-01,Catering services,78.3
2007,2007-05-01,Accommodation services,84.7
2007,2007-05-01,Personal care,90.7
2007,2007-05-01,Personal effects n.e.c.,78.4
2007,2007-05-01,Social protection,76.1
2007,2007-05-01,Insurance,62.5
2007,2007-05-01,Financial services n.e.c.,110.9
2007,2007-05-01,Other services nec,80.9
2007,2007-06-01,Cpi index 00: all items,82
2007,2007-06-01,Food,76.5
2007,2007-06-01,Non-alcoholic beverages,78.1
2007,2007-06-01,Alcoholic beverages,82.4
2007,2007-06-01,Tobacco,58.4
2007,2007-06-01,Clothing,113
2007,2007-06-01,Footwear including repairs,115.1
2007,2007-06-01,Actual rents for housing,82
2007,2007-06-01,Regular maintenance and repair of the dwelling,81.2
2007,2007-06-01,Water supply and misc. services for the dwelling,76.3
2007,2007-06-01,"Electricity, gas and other fuels",62.7
2007,2007-06-01,"Furniture, furnishings and carpets",90
2007,2007-06-01,Household textiles,95.7
2007,2007-06-01,"Household appliances, fitting and repairs",88.8
2007,2007-06-01,"Glassware, tableware and household utensils",86.1
2007,2007-06-01,Tools and equipment for house and garden,75.7
2007,2007-06-01,Goods and services for routine maintenance,80.2
2007,2007-06-01,Medical products appliances and equipment,90.8
2007,2007-06-01,Out-patient services:,85.3
2007,2007-06-01,Hospital services,66.9
2007,2007-06-01,Purchase of vehicles,98.2
2007,2007-06-01,Operation of personal transport equipment,81.9
2007,2007-06-01,Transport services,59.8
2007,2007-06-01,Postal services,53.8
2007,2007-06-01,Audio-visual equipment and related products,199.4
2007,2007-06-01,Other major durables for recreation and culture,80.2
2007,2007-06-01,Other recreational items and equipment gardens & pets,98.2
2007,2007-06-01,Recreational and cultural services,76.3
2007,2007-06-01,"Books, newspapers and stationery",75.7
2007,2007-06-01,Package holiday,77.1
2007,2007-06-01,Cpi index 10.4 tertiary education,NA
2007,2007-06-01,Catering services,78.5
2007,2007-06-01,Accommodation services,85.1
2007,2007-06-01,Personal care,90.4
2007,2007-06-01,Personal effects n.e.c.,78.2
2007,2007-06-01,Social protection,76.5
2007,2007-06-01,Insurance,62.4
2007,2007-06-01,Financial services n.e.c.,111
2007,2007-06-01,Other services nec,81.5
2007,2007-07-01,Cpi index 00: all items,81.5
2007,2007-07-01,Food,75
2007,2007-07-01,Non-alcoholic beverages,78.2
2007,2007-07-01,Alcoholic beverages,82
2007,2007-07-01,Tobacco,58.4
2007,2007-07-01,Clothing,108.2
2007,2007-07-01,Footwear including repairs,112.4
2007,2007-07-01,Actual rents for housing,82.5
2007,2007-07-01,Regular maintenance and repair of the dwelling,81.5
2007,2007-07-01,Water supply and misc. services for the dwelling,76.3
2007,2007-07-01,"Electricity, gas and other fuels",61.7
2007,2007-07-01,"Furniture, furnishings and carpets",82.5
2007,2007-07-01,Household textiles,92.9
2007,2007-07-01,"Household appliances, fitting and repairs",89
2007,2007-07-01,"Glassware, tableware and household utensils",84.6
2007,2007-07-01,Tools and equipment for house and garden,75.6
2007,2007-07-01,Goods and services for routine maintenance,79.9
2007,2007-07-01,Medical products appliances and equipment,90.4
2007,2007-07-01,Out-patient services:,85.4
2007,2007-07-01,Hospital services,68.2
2007,2007-07-01,Purchase of vehicles,97.9
2007,2007-07-01,Operation of personal transport equipment,81.8
2007,2007-07-01,Transport services,63.5
2007,2007-07-01,Postal services,53.8
2007,2007-07-01,Audio-visual equipment and related products,194.1
2007,2007-07-01,Other major durables for recreation and culture,80.2
2007,2007-07-01,Other recreational items and equipment gardens & pets,97.6
2007,2007-07-01,Recreational and cultural services,75.7
2007,2007-07-01,"Books, newspapers and stationery",76.5
2007,2007-07-01,Package holiday,77.5
2007,2007-07-01,Cpi index 10.4 tertiary education,NA
2007,2007-07-01,Catering services,78.7
2007,2007-07-01,Accommodation services,85.2
2007,2007-07-01,Personal care,90.4
2007,2007-07-01,Personal effects n.e.c.,77.4
2007,2007-07-01,Social protection,76.9
2007,2007-07-01,Insurance,63
2007,2007-07-01,Financial services n.e.c.,111.9
2007,2007-07-01,Other services nec,81.8
2007,2007-08-01,Cpi index 00: all items,81.8
2007,2007-08-01,Food,75.5
2007,2007-08-01,Non-alcoholic beverages,78.2
2007,2007-08-01,Alcoholic beverages,82.2
2007,2007-08-01,Tobacco,58.4
2007,2007-08-01,Clothing,109.8
2007,2007-08-01,Footwear including repairs,113.2
2007,2007-08-01,Actual rents for housing,82.5
2007,2007-08-01,Regular maintenance and repair of the dwelling,81.6
2007,2007-08-01,Water supply and misc. services for the dwelling,76.3
2007,2007-08-01,"Electricity, gas and other fuels",61.2
2007,2007-08-01,"Furniture, furnishings and carpets",83.3
2007,2007-08-01,Household textiles,94.7
2007,2007-08-01,"Household appliances, fitting and repairs",88.3
2007,2007-08-01,"Glassware, tableware and household utensils",84.7
2007,2007-08-01,Tools and equipment for house and garden,75.6
2007,2007-08-01,Goods and services for routine maintenance,79.8
2007,2007-08-01,Medical products appliances and equipment,90.7
2007,2007-08-01,Out-patient services:,85.6
2007,2007-08-01,Hospital services,68.2
2007,2007-08-01,Purchase of vehicles,97.6
2007,2007-08-01,Operation of personal transport equipment,81.8
2007,2007-08-01,Transport services,65.5
2007,2007-08-01,Postal services,53.8
2007,2007-08-01,Audio-visual equipment and related products,193.9
2007,2007-08-01,Other major durables for recreation and culture,80.2
2007,2007-08-01,Other recreational items and equipment gardens & pets,98.6
2007,2007-08-01,Recreational and cultural services,76.3
2007,2007-08-01,"Books, newspapers and stationery",76.7
2007,2007-08-01,Package holiday,77.7
2007,2007-08-01,Cpi index 10.4 tertiary education,NA
2007,2007-08-01,Catering services,78.8
2007,2007-08-01,Accommodation services,85.2
2007,2007-08-01,Personal care,90
2007,2007-08-01,Personal effects n.e.c.,78.2
2007,2007-08-01,Social protection,77.2
2007,2007-08-01,Insurance,63.1
2007,2007-08-01,Financial services n.e.c.,109.9
2007,2007-08-01,Other services nec,82.1
2007,2007-09-01,Cpi index 00: all items,81.9
2007,2007-09-01,Food,76.6
2007,2007-09-01,Non-alcoholic beverages,78.1
2007,2007-09-01,Alcoholic beverages,82.3
2007,2007-09-01,Tobacco,58.5
2007,2007-09-01,Clothing,111.8
2007,2007-09-01,Footwear including repairs,113.5
2007,2007-09-01,Actual rents for housing,82.5
2007,2007-09-01,Regular maintenance and repair of the dwelling,81.8
2007,2007-09-01,Water supply and misc. services for the dwelling,76.3
2007,2007-09-01,"Electricity, gas and other fuels",61.1
2007,2007-09-01,"Furniture, furnishings and carpets",86.1
2007,2007-09-01,Household textiles,95.7
2007,2007-09-01,"Household appliances, fitting and repairs",90.2
2007,2007-09-01,"Glassware, tableware and household utensils",85.2
2007,2007-09-01,Tools and equipment for house and garden,75.4
2007,2007-09-01,Goods and services for routine maintenance,79.9
2007,2007-09-01,Medical products appliances and equipment,90.9
2007,2007-09-01,Out-patient services:,85.9
2007,2007-09-01,Hospital services,68.3
2007,2007-09-01,Purchase of vehicles,97.4
2007,2007-09-01,Operation of personal transport equipment,81.5
2007,2007-09-01,Transport services,58.5
2007,2007-09-01,Postal services,53.8
2007,2007-09-01,Audio-visual equipment and related products,191.6
2007,2007-09-01,Other major durables for recreation and culture,80.2
2007,2007-09-01,Other recreational items and equipment gardens & pets,99.3
2007,2007-09-01,Recreational and cultural services,76.7
2007,2007-09-01,"Books, newspapers and stationery",77.2
2007,2007-09-01,Package holiday,77.8
2007,2007-09-01,Cpi index 10.4 tertiary education,NA
2007,2007-09-01,Catering services,79
2007,2007-09-01,Accommodation services,85.6
2007,2007-09-01,Personal care,89.8
2007,2007-09-01,Personal effects n.e.c.,78.8
2007,2007-09-01,Social protection,77.5
2007,2007-09-01,Insurance,63.2
2007,2007-09-01,Financial services n.e.c.,110.1
2007,2007-09-01,Other services nec,82.3
2007,2007-10-01,Cpi index 00: all items,82.3
2007,2007-10-01,Food,78
2007,2007-10-01,Non-alcoholic beverages,77.9
2007,2007-10-01,Alcoholic beverages,81.6
2007,2007-10-01,Tobacco,58.5
2007,2007-10-01,Clothing,111.7
2007,2007-10-01,Footwear including repairs,113.9
2007,2007-10-01,Actual rents for housing,82.9
2007,2007-10-01,Regular maintenance and repair of the dwelling,82.1
2007,2007-10-01,Water supply and misc. services for the dwelling,76.3
2007,2007-10-01,"Electricity, gas and other fuels",61.1
2007,2007-10-01,"Furniture, furnishings and carpets",84.2
2007,2007-10-01,Household textiles,93.5
2007,2007-10-01,"Household appliances, fitting and repairs",89.7
2007,2007-10-01,"Glassware, tableware and household utensils",85.7
2007,2007-10-01,Tools and equipment for house and garden,75.2
2007,2007-10-01,Goods and services for routine maintenance,79.8
2007,2007-10-01,Medical products appliances and equipment,91.1
2007,2007-10-01,Out-patient services:,86.1
2007,2007-10-01,Hospital services,68.8
2007,2007-10-01,Purchase of vehicles,97.4
2007,2007-10-01,Operation of personal transport equipment,82.7
2007,2007-10-01,Transport services,58.9
2007,2007-10-01,Postal services,53.8
2007,2007-10-01,Audio-visual equipment and related products,189.2
2007,2007-10-01,Other major durables for recreation and culture,80.5
2007,2007-10-01,Other recreational items and equipment gardens & pets,99.4
2007,2007-10-01,Recreational and cultural services,77.2
2007,2007-10-01,"Books, newspapers and stationery",77.4
2007,2007-10-01,Package holiday,78
2007,2007-10-01,Cpi index 10.4 tertiary education,NA
2007,2007-10-01,Catering services,79.2
2007,2007-10-01,Accommodation services,85.9
2007,2007-10-01,Personal care,91.1
2007,2007-10-01,Personal effects n.e.c.,78.6
2007,2007-10-01,Social protection,77.8
2007,2007-10-01,Insurance,63.4
2007,2007-10-01,Financial services n.e.c.,110
2007,2007-10-01,Other services nec,83.6
2007,2007-11-01,Cpi index 00: all items,82.5
2007,2007-11-01,Food,78.9
2007,2007-11-01,Non-alcoholic beverages,77.6
2007,2007-11-01,Alcoholic beverages,80.9
2007,2007-11-01,Tobacco,58.5
2007,2007-11-01,Clothing,112.4
2007,2007-11-01,Footwear including repairs,113.7
2007,2007-11-01,Actual rents for housing,83
2007,2007-11-01,Regular maintenance and repair of the dwelling,82.3
2007,2007-11-01,Water supply and misc. services for the dwelling,76.3
2007,2007-11-01,"Electricity, gas and other fuels",61.4
2007,2007-11-01,"Furniture, furnishings and carpets",85.1
2007,2007-11-01,Household textiles,94.7
2007,2007-11-01,"Household appliances, fitting and repairs",91.4
