Year,Date,CPI component,pct_change
2013,2013-01-01,Footwear including repairs,99.4
2013,2013-01-01,Actual rents for housing,94
2013,2013-01-01,Regular maintenance and repair of the dwelling,100.8
2013,2013-01-01,Water supply and misc. services for the dwelling,94.1
2013,2013-01-01,"Electricity, gas and other fuels",98.5
2013,2013-01-01,"Furniture, furnishings and carpets",99.2
2013,2013-01-01,Household textiles,100.4
2013,2013-01-01,"Household appliances, fitting and repairs",100.7
2013,2013-01-01,"Glassware, tableware and household utensils",99.2
2013,2013-01-01,Tools and equipment for house and garden,95.3
2013,2013-01-01,Goods and services for routine maintenance,96.5
2013,2013-01-01,Medical products appliances and equipment,95.9
2013,2013-01-01,Out-patient services:,96.1
2013,2013-01-01,Hospital services,90.8
2013,2013-01-01,Purchase of vehicles,101.2
2013,2013-01-01,Operation of personal transport equipment,107.3
2013,2013-01-01,Transport services,89.3
2013,2013-01-01,Postal services,89.9
2013,2013-01-01,Audio-visual equipment and related products,116.4
2013,2013-01-01,Other major durables for recreation and culture,95.9
2013,2013-01-01,Other recreational items and equipment gardens & pets,101.7
2013,2013-01-01,Recreational and cultural services,92.2
2013,2013-01-01,"Books, newspapers and stationery",92.5
2013,2013-01-01,Package holiday,98.3
2013,2013-01-01,Cpi index 10.4 tertiary education,NA
2013,2013-01-01,Catering services,95
2013,2013-01-01,Accommodation services,93.7
2013,2013-01-01,Personal care,100.8
2013,2013-01-01,Personal effects n.e.c.,100.1
2013,2013-01-01,Social protection,92.9
2013,2013-01-01,Insurance,94.6
2013,2013-01-01,Financial services n.e.c.,105
2013,2013-01-01,Other services nec,97.6
2013,2013-04-01,Cpi index 00: all items,98.4
2013,2013-04-01,Food,102.8
2013,2013-04-01,Non-alcoholic beverages,101.7
2013,2013-04-01,Alcoholic beverages,102.6
2013,2013-04-01,Tobacco,87.9
2013,2013-04-01,Clothing,99.2
2013,2013-04-01,Footwear including repairs,100.5
2013,2013-04-01,Actual rents for housing,94.8
2013,2013-04-01,Regular maintenance and repair of the dwelling,100.4
2013,2013-04-01,Water supply and misc. services for the dwelling,98.2
2013,2013-04-01,"Electricity, gas and other fuels",98.5
2013,2013-04-01,"Furniture, furnishings and carpets",99.6
2013,2013-04-01,Household textiles,102.1
2013,2013-04-01,"Household appliances, fitting and repairs",99.9
2013,2013-04-01,"Glassware, tableware and household utensils",99.1
2013,2013-04-01,Tools and equipment for house and garden,95.6
2013,2013-04-01,Goods and services for routine maintenance,96.5
2013,2013-04-01,Medical products appliances and equipment,95.8
2013,2013-04-01,Out-patient services:,97.2
2013,2013-04-01,Hospital services,93.4
2013,2013-04-01,Purchase of vehicles,100.8
2013,2013-04-01,Operation of personal transport equipment,107
2013,2013-04-01,Transport services,92.6
2013,2013-04-01,Postal services,95.6
2013,2013-04-01,Audio-visual equipment and related products,115.4
2013,2013-04-01,Other major durables for recreation and culture,96.3
2013,2013-04-01,Other recreational items and equipment gardens & pets,100.7
2013,2013-04-01,Recreational and cultural services,94.5
2013,2013-04-01,"Books, newspapers and stationery",92.8
2013,2013-04-01,Package holiday,98.7
2013,2013-04-01,Cpi index 10.4 tertiary education,NA
2013,2013-04-01,Catering services,96.1
2013,2013-04-01,Accommodation services,93.9
2013,2013-04-01,Personal care,100.8
2013,2013-04-01,Personal effects n.e.c.,100.8
2013,2013-04-01,Social protection,93.3
2013,2013-04-01,Insurance,96.2
2013,2013-04-01,Financial services n.e.c.,105.1
2013,2013-04-01,Other services nec,97.9
2013,2013-07-01,Cpi index 00: all items,98.7
2013,2013-07-01,Food,103.3
2013,2013-07-01,Non-alcoholic beverages,101
2013,2013-07-01,Alcoholic beverages,103.3
2013,2013-07-01,Tobacco,88.5
2013,2013-07-01,Clothing,97.7
2013,2013-07-01,Footwear including repairs,99.9
2013,2013-07-01,Actual rents for housing,95.5
2013,2013-07-01,Regular maintenance and repair of the dwelling,100.5
2013,2013-07-01,Water supply and misc. services for the dwelling,98.2
2013,2013-07-01,"Electricity, gas and other fuels",98.7
2013,2013-07-01,"Furniture, furnishings and carpets",99.9
2013,2013-07-01,Household textiles,101.4
2013,2013-07-01,"Household appliances, fitting and repairs",101.7
2013,2013-07-01,"Glassware, tableware and household utensils",97.4
2013,2013-07-01,Tools and equipment for house and garden,95.5
2013,2013-07-01,Goods and services for routine maintenance,97.2
2013,2013-07-01,Medical products appliances and equipment,96.3
2013,2013-07-01,Out-patient services:,97.3
2013,2013-07-01,Hospital services,94.9
2013,2013-07-01,Purchase of vehicles,100.1
2013,2013-07-01,Operation of personal transport equipment,107.7
2013,2013-07-01,Transport services,97.7
2013,2013-07-01,Postal services,95.6
2013,2013-07-01,Audio-visual equipment and related products,112.3
2013,2013-07-01,Other major durables for recreation and culture,96.4
2013,2013-07-01,Other recreational items and equipment gardens & pets,100.3
2013,2013-07-01,Recreational and cultural services,95.2
2013,2013-07-01,"Books, newspapers and stationery",92.9
2013,2013-07-01,Package holiday,98.4
2013,2013-07-01,Cpi index 10.4 tertiary education,NA
2013,2013-07-01,Catering services,96.5
2013,2013-07-01,Accommodation services,94.6
2013,2013-07-01,Personal care,101
2013,2013-07-01,Personal effects n.e.c.,99.8
2013,2013-07-01,Social protection,93.8
2013,2013-07-01,Insurance,96.3
2013,2013-07-01,Financial services n.e.c.,106.4
2013,2013-07-01,Other services nec,98.3
2013,2013-10-01,Cpi index 00: all items,99.3
2013,2013-10-01,Food,103.9
2013,2013-10-01,Non-alcoholic beverages,100.8
2013,2013-10-01,Alcoholic beverages,100.6
2013,2013-10-01,Tobacco,90.6
2013,2013-10-01,Clothing,102.6
2013,2013-10-01,Footwear including repairs,101.6
2013,2013-10-01,Actual rents for housing,95.7
2013,2013-10-01,Regular maintenance and repair of the dwelling,100.6
2013,2013-10-01,Water supply and misc. services for the dwelling,98.2
2013,2013-10-01,"Electricity, gas and other fuels",100.7
2013,2013-10-01,"Furniture, furnishings and carpets",100.1
2013,2013-10-01,Household textiles,102.1
2013,2013-10-01,"Household appliances, fitting and repairs",102.9
2013,2013-10-01,"Glassware, tableware and household utensils",98.6
2013,2013-10-01,Tools and equipment for house and garden,96.5
2013,2013-10-01,Goods and services for routine maintenance,98.6
2013,2013-10-01,Medical products appliances and equipment,97.5
2013,2013-10-01,Out-patient services:,97.4
2013,2013-10-01,Hospital services,93.7
2013,2013-10-01,Purchase of vehicles,100.3
2013,2013-10-01,Operation of personal transport equipment,106
2013,2013-10-01,Transport services,91.5
2013,2013-10-01,Postal services,95.6
2013,2013-10-01,Audio-visual equipment and related products,113.8
2013,2013-10-01,Other major durables for recreation and culture,96.8
2013,2013-10-01,Other recreational items and equipment gardens & pets,100.8
2013,2013-10-01,Recreational and cultural services,95.8
2013,2013-10-01,"Books, newspapers and stationery",94.1
2013,2013-10-01,Package holiday,98.7
2013,2013-10-01,Cpi index 10.4 tertiary education,NA
2013,2013-10-01,Catering services,97.1
2013,2013-10-01,Accommodation services,94.8
2013,2013-10-01,Personal care,101.1
2013,2013-10-01,Personal effects n.e.c.,100.2
2013,2013-10-01,Social protection,94.6
2013,2013-10-01,Insurance,96.2
2013,2013-10-01,Financial services n.e.c.,105.9
2013,2013-10-01,Other services nec,99
2014,2014-01-01,Cpi index 00: all items,99.4
2014,2014-01-01,Food,104.4
2014,2014-01-01,Non-alcoholic beverages,102.2
2014,2014-01-01,Alcoholic beverages,103.3
2014,2014-01-01,Tobacco,91.3
2014,2014-01-01,Clothing,97.8
2014,2014-01-01,Footwear including repairs,98.4
2014,2014-01-01,Actual rents for housing,95.9
2014,2014-01-01,Regular maintenance and repair of the dwelling,100.5
2014,2014-01-01,Water supply and misc. services for the dwelling,98.2
2014,2014-01-01,"Electricity, gas and other fuels",104.2
2014,2014-01-01,"Furniture, furnishings and carpets",100.3
2014,2014-01-01,Household textiles,100.7
2014,2014-01-01,"Household appliances, fitting and repairs",100.9
2014,2014-01-01,"Glassware, tableware and household utensils",99.8
2014,2014-01-01,Tools and equipment for house and garden,96.7
2014,2014-01-01,Goods and services for routine maintenance,98.4
2014,2014-01-01,Medical products appliances and equipment,97.8
2014,2014-01-01,Out-patient services:,97.6
2014,2014-01-01,Hospital services,96.1
2014,2014-01-01,Purchase of vehicles,100.8
2014,2014-01-01,Operation of personal transport equipment,106
2014,2014-01-01,Transport services,91.3
2014,2014-01-01,Postal services,95.6
2014,2014-01-01,Audio-visual equipment and related products,111.3
2014,2014-01-01,Other major durables for recreation and culture,97.7
2014,2014-01-01,Other recreational items and equipment gardens & pets,102
2014,2014-01-01,Recreational and cultural services,94.5
2014,2014-01-01,"Books, newspapers and stationery",96.4
2014,2014-01-01,Package holiday,98.9
2014,2014-01-01,Cpi index 10.4 tertiary education,NA
2014,2014-01-01,Catering services,97.7
2014,2014-01-01,Accommodation services,93.7
2014,2014-01-01,Personal care,101.4
2014,2014-01-01,Personal effects n.e.c.,100
2014,2014-01-01,Social protection,95.1
2014,2014-01-01,Insurance,98.3
2014,2014-01-01,Financial services n.e.c.,103.8
2014,2014-01-01,Other services nec,99
2014,2014-04-01,Cpi index 00: all items,100.1
2014,2014-04-01,Food,102.8
2014,2014-04-01,Non-alcoholic beverages,102
2014,2014-04-01,Alcoholic beverages,103.2
2014,2014-04-01,Tobacco,94.2
2014,2014-04-01,Clothing,100.3
2014,2014-04-01,Footwear including repairs,101.9
2014,2014-04-01,Actual rents for housing,97
2014,2014-04-01,Regular maintenance and repair of the dwelling,100.2
2014,2014-04-01,Water supply and misc. services for the dwelling,100.5
2014,2014-04-01,"Electricity, gas and other fuels",103.4
2014,2014-04-01,"Furniture, furnishings and carpets",100.9
2014,2014-04-01,Household textiles,100.7
2014,2014-04-01,"Household appliances, fitting and repairs",99.7
2014,2014-04-01,"Glassware, tableware and household utensils",101.2
2014,2014-04-01,Tools and equipment for house and garden,98.6
2014,2014-04-01,Goods and services for routine maintenance,99.3
2014,2014-04-01,Medical products appliances and equipment,98.3
2014,2014-04-01,Out-patient services:,98.7
2014,2014-04-01,Hospital services,97.9
2014,2014-04-01,Purchase of vehicles,101.3
2014,2014-04-01,Operation of personal transport equipment,106.2
2014,2014-04-01,Transport services,97.7
2014,2014-04-01,Postal services,99.1
2014,2014-04-01,Audio-visual equipment and related products,112.3
2014,2014-04-01,Other major durables for recreation and culture,98.2
2014,2014-04-01,Other recreational items and equipment gardens & pets,101.4
2014,2014-04-01,Recreational and cultural services,97
2014,2014-04-01,"Books, newspapers and stationery",97.5
2014,2014-04-01,Package holiday,98.9
2014,2014-04-01,Cpi index 10.4 tertiary education,NA
2014,2014-04-01,Catering services,98.3
2014,2014-04-01,Accommodation services,96.3
2014,2014-04-01,Personal care,100.7
2014,2014-04-01,Personal effects n.e.c.,100.5
2014,2014-04-01,Social protection,96
2014,2014-04-01,Insurance,98.8
2014,2014-04-01,Financial services n.e.c.,102.6
2014,2014-04-01,Other services nec,98.8
2014,2014-07-01,Cpi index 00: all items,100.1
2014,2014-07-01,Food,102.1
2014,2014-07-01,Non-alcoholic beverages,101.3
2014,2014-07-01,Alcoholic beverages,102.8
2014,2014-07-01,Tobacco,95.7
2014,2014-07-01,Clothing,97.7
2014,2014-07-01,Footwear including repairs,100.5
2014,2014-07-01,Actual rents for housing,97.8
2014,2014-07-01,Regular maintenance and repair of the dwelling,100.6
2014,2014-07-01,Water supply and misc. services for the dwelling,100.5
2014,2014-07-01,"Electricity, gas and other fuels",103.3
2014,2014-07-01,"Furniture, furnishings and carpets",100.2
2014,2014-07-01,Household textiles,99.2
2014,2014-07-01,"Household appliances, fitting and repairs",100.4
2014,2014-07-01,"Glassware, tableware and household utensils",100.9
2014,2014-07-01,Tools and equipment for house and garden,99.3
2014,2014-07-01,Goods and services for routine maintenance,99.3
2014,2014-07-01,Medical products appliances and equipment,98.8
2014,2014-07-01,Out-patient services:,99.1
2014,2014-07-01,Hospital services,98.2
2014,2014-07-01,Purchase of vehicles,101.3
2014,2014-07-01,Operation of personal transport equipment,106.2
2014,2014-07-01,Transport services,102.8
2014,2014-07-01,Postal services,99.1
2014,2014-07-01,Audio-visual equipment and related products,108.8
2014,2014-07-01,Other major durables for recreation and culture,98.6
2014,2014-07-01,Other recreational items and equipment gardens & pets,100.3
2014,2014-07-01,Recreational and cultural services,98
2014,2014-07-01,"Books, newspapers and stationery",99.3
2014,2014-07-01,Package holiday,99.5
2014,2014-07-01,Cpi index 10.4 tertiary education,NA
2014,2014-07-01,Catering services,98.8
2014,2014-07-01,Accommodation services,98
2014,2014-07-01,Personal care,100.4
2014,2014-07-01,Personal effects n.e.c.,100.5
2014,2014-07-01,Social protection,96.7
2014,2014-07-01,Insurance,98.3
2014,2014-07-01,Financial services n.e.c.,101.4
2014,2014-07-01,Other services nec,98.3
2014,2014-10-01,Cpi index 00: all items,100.2
2014,2014-10-01,Food,102.1
2014,2014-10-01,Non-alcoholic beverages,100
2014,2014-10-01,Alcoholic beverages,101
2014,2014-10-01,Tobacco,97.7
2014,2014-10-01,Clothing,102.3
2014,2014-10-01,Footwear including repairs,101.5
2014,2014-10-01,Actual rents for housing,98.2
2014,2014-10-01,Regular maintenance and repair of the dwelling,100.5
2014,2014-10-01,Water supply and misc. services for the dwelling,100.5
2014,2014-10-01,"Electricity, gas and other fuels",102.9
2014,2014-10-01,"Furniture, furnishings and carpets",100.3
2014,2014-10-01,Household textiles,100.1
2014,2014-10-01,"Household appliances, fitting and repairs",101.1
2014,2014-10-01,"Glassware, tableware and household utensils",100.1
2014,2014-10-01,Tools and equipment for house and garden,100.3
2014,2014-10-01,Goods and services for routine maintenance,99.4
2014,2014-10-01,Medical products appliances and equipment,99.3
2014,2014-10-01,Out-patient services:,99.2
2014,2014-10-01,Hospital services,96.2
2014,2014-10-01,Purchase of vehicles,100.2
2014,2014-10-01,Operation of personal transport equipment,103.6
2014,2014-10-01,Transport services,95
2014,2014-10-01,Postal services,98.9
2014,2014-10-01,Audio-visual equipment and related products,106.2
2014,2014-10-01,Other major durables for recreation and culture,98.8
2014,2014-10-01,Other recreational items and equipment gardens & pets,101.4
2014,2014-10-01,Recreational and cultural services,99
2014,2014-10-01,"Books, newspapers and stationery",98.8
2014,2014-10-01,Package holiday,99.5
2014,2014-10-01,Cpi index 10.4 tertiary education,NA
2014,2014-10-01,Catering services,99.3
2014,2014-10-01,Accommodation services,97.5
2014,2014-10-01,Personal care,100
2014,2014-10-01,Personal effects n.e.c.,100.2
2014,2014-10-01,Social protection,97.8
2014,2014-10-01,Insurance,98.1
2014,2014-10-01,Financial services n.e.c.,101.5
2014,2014-10-01,Other services nec,98.4
2015,2015-01-01,Cpi index 00: all items,99.5
2015,2015-01-01,Food,101.1
2015,2015-01-01,Non-alcoholic beverages,100.6
2015,2015-01-01,Alcoholic beverages,101.5
2015,2015-01-01,Tobacco,98.1
2015,2015-01-01,Clothing,98.7
2015,2015-01-01,Footwear including repairs,99.5
2015,2015-01-01,Actual rents for housing,98.6
2015,2015-01-01,Regular maintenance and repair of the dwelling,100
2015,2015-01-01,Water supply and misc. services for the dwelling,100.5
2015,2015-01-01,"Electricity, gas and other fuels",101.6
2015,2015-01-01,"Furniture, furnishings and carpets",99.8
2015,2015-01-01,Household textiles,99
2015,2015-01-01,"Household appliances, fitting and repairs",99.6
2015,2015-01-01,"Glassware, tableware and household utensils",100
2015,2015-01-01,Tools and equipment for house and garden,99.9
2015,2015-01-01,Goods and services for routine maintenance,100.1
2015,2015-01-01,Medical products appliances and equipment,99.5
2015,2015-01-01,Out-patient services:,99.5
